source,entity_type,credential_type,credential_number,linked_licensee_number,name,abn_acn,locality,state,postcode,start_date,end_date,status,latitude,longitude,distance_km,dataset_url,dedupe_key
asic_credit_representative,representative,credit_rep,492251,387856,FREEDOM MORTGAGE SOLUTIONS PTY LTD,614149352,NOTTING HILL,VIC,3168,2021-12-06,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:614149352
asic_credit_representative,representative,credit_rep,492282,563763,KPS MORTGAGE SOLUTIONS PTY LTD,16614032423,BEAUMARIS,VIC,3193,2025-11-17,,APPR,-38.102241,145.2517182,40.87,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:16614032423
asic_credit_representative,representative,credit_rep,492518,389087,FIRST-RATE MORTGAGE SOLUTIONS PTY LTD,50614928586,KEILOR,VIC,3036,2021-03-31,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:50614928586
asic_credit_representative,representative,credit_rep,493333,391237,AUSTRALIA MORTGAGE GROUP PTY LTD,93614439075,BOX HILL,VIC,3128,2017-06-26,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:93614439075
asic_credit_representative,representative,credit_rep,493739,246786,DINETH FINANCIAL SERVICES AND BROKERS PTY LTD,56614660865,GLEN WAVERLEY,VIC,3150,2016-12-05,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:56614660865
asic_credit_representative,representative,credit_rep,493889,391237,NEXTPLAN BROKER PTY LTD,38615147594,PRAHRAN,VIC,3181,2016-12-09,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:38615147594
asic_credit_representative,representative,credit_rep,494103,387856,DIRECT MORTGAGES PTY LTD,73613778484,PORT MELBOURNE,VIC,3207,2024-09-03,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:73613778484
asic_credit_representative,representative,credit_rep,495193,391237,PRIME LOAN BROKERS PTY LTD,38616447655,SPRINGVALE,VIC,3171,2017-02-07,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:38616447655
asic_credit_representative,representative,credit_rep,495481,389087,BCI LENDING GROUP PTY LTD,62616468823,CAMBERWELL,VIC,3124,2017-02-16,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:62616468823
asic_credit_representative,representative,credit_rep,495763,389328,LS FINANCE BROKING PTY. LTD.,80615150564,WATTLE BANK,VIC,3995,2017-02-27,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:80615150564
asic_credit_representative,representative,credit_rep,496000,391209,PANNON MORTGAGES PTY LTD,615080861,VIEWBANK,VIC,3084,2017-03-06,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:615080861
asic_credit_representative,representative,credit_rep,497403,246786,ICARE MORTGAGE GROUP PTY LTD,12617823739,VIEWBANK,VIC,3084,2017-04-05,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:12617823739
asic_credit_representative,representative,credit_rep,497440,389328,AUSTRALIAN LENDING ALLIANCE PTY LTD,13609168078,TEESDALE,VIC,3328,2017-04-07,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:13609168078
asic_credit_representative,representative,credit_rep,497765,517192,BLACKBIRD MORTGAGE SOLUTIONS PTY LTD,614145201,BENDIGO,VIC,3550,2024-10-08,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:614145201
asic_credit_representative,representative,credit_rep,497964,384143,JH MORTGAGE SOLUTIONS PTY LTD,32606810173,BRIGHT,VIC,3741,2017-04-20,,APPR,-37.5963874,145.1428928,28.87,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:32606810173
asic_credit_representative,representative,credit_rep,497976,391237,AUSTRALIAN FAMILY HOME LOANS PTY LTD,617780980,DANDENONG,VIC,3175,2021-06-29,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:617780980
asic_credit_representative,representative,credit_rep,498315,385325,APT WEALTH HOME LOANS PTY LTD,53618009322,KEW,VIC,3101,2017-05-02,,APPR,-37.8203955,145.0025153,3.54,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:53618009322
asic_credit_representative,representative,credit_rep,498754,389328,ACE BROKER PTY LTD,12618681913,POINT COOK,VIC,3030,2017-05-16,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:12618681913
asic_credit_representative,representative,credit_rep,498928,384324,INVEST NATIONAL MORTGAGE BROKING PTY LTD,606818026,ABBOTSFORD,VIC,3067,2024-12-02,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:606818026
asic_credit_representative,representative,credit_rep,499268,246786,AGNES NG MORTGAGE SERVICES PTY LTD,84619198622,CROYDON NORTH,VIC,3136,2017-06-06,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:84619198622
asic_credit_representative,representative,credit_rep,499303,389087,NEW PATCH MORTGAGE BROKERS PTY LTD,30619152582,MOUNT MARTHA,VIC,3934,2017-06-06,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:30619152582
asic_credit_representative,representative,credit_rep,499438,389087,THE MORTGAGE CORNER (AUS) PTY LTD,26610339305,OAKLEIGH,VIC,3166,2017-06-13,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:26610339305
asic_credit_representative,representative,credit_rep,499570,389328,MORTGAGE ARCHITECTS PTY LTD,91618453437,MELBOURNE,VIC,3000,2017-06-16,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:91618453437
asic_credit_representative,representative,credit_rep,499618,384704,LENDING & WEALTH SOLUTIONS PTY LTD,30618946491,IVANHOE,VIC,3079,2017-06-16,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:30618946491
asic_credit_representative,representative,credit_rep,499841,383640,THE GOOD BROKER PTY. LTD.,60618521716,MELBOURNE,VIC,3000,2017-06-27,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:60618521716
asic_credit_representative,representative,credit_rep,500260,391237,ECLIPSE MORTGAGES PTY LTD,83619078796,NORTH MELBOURNE,VIC,3051,2017-07-10,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:83619078796
asic_credit_representative,representative,credit_rep,500513,405961,QUICK LENDING SOLUTIONS PTY LTD,26619604107,DONNYBROOK,VIC,3064,2023-07-07,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:26619604107
asic_credit_representative,representative,credit_rep,500870,391237,KAMBIZ MORTGAGE SERVICES PTY LTD.,93619817060,BOX HILL NORTH,VIC,3129,2017-07-31,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:93619817060
asic_credit_representative,representative,credit_rep,500921,384324,ANGEL HOME LOANS & FINANCE PTY LTD,97619529592,BURNSIDE,VIC,3023,2017-08-02,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:97619529592
asic_credit_representative,representative,credit_rep,501186,389328,SERTORI & CO LENDING CENTRE PTY LTD,12620088413,BAKERY HILL,VIC,3350,2017-08-11,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:12620088413
asic_credit_representative,representative,credit_rep,501560,481374,BCV MORTGAGE SOLUTIONS PTY LTD,94602851150,FRANKSTON,VIC,3199,2017-08-22,,APPR,-37.8203955,145.0025153,3.54,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:94602851150
asic_credit_representative,representative,credit_rep,501574,389328,CENTRAL WEALTH MORTGAGE BROKERS PTY. LTD.,146771333,POINT COOK,VIC,3030,2017-08-25,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:146771333
asic_credit_representative,representative,credit_rep,501638,383640,TAYLOR FINANCE AND MORTGAGES PTY LTD,618521743,MELBOURNE,VIC,3000,2017-08-29,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:618521743
asic_credit_representative,representative,credit_rep,501825,383640,KVM MORTGAGES PTY LTD,619130719,POINT COOK,VIC,3030,2017-09-04,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:619130719
asic_credit_representative,representative,credit_rep,502081,389087,MORTGAGE SOURCE PTY LTD,57158483455,HAWTHORN,VIC,3122,2017-09-13,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:57158483455
asic_credit_representative,representative,credit_rep,502082,389087,MORTGAGECIA PTY. LTD.,22614022730,ESSENDON,VIC,3040,2017-09-13,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:22614022730
asic_credit_representative,representative,credit_rep,502388,384324,BELFAST LENDING PTY LTD,64619571505,PORT FAIRY,VIC,3284,2020-07-08,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:64619571505
asic_credit_representative,representative,credit_rep,502511,389087,RSM LENDING PTY LTD,620835832,SURREY HILLS,VIC,3127,2017-09-26,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:620835832
asic_credit_representative,representative,credit_rep,502517,555617,HARGATE LENDING PTY LTD,94621578425,BENTLEIGH EAST,VIC,3165,2024-10-18,,APPR,-37.9755762,145.1256478,22.97,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:94621578425
asic_credit_representative,representative,credit_rep,502592,517192,HDN BROKERS PTY LTD,621524785,YARRAVILLE,VIC,3013,2024-02-27,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:621524785
asic_credit_representative,representative,credit_rep,503149,391237,M GROUP LENDING GEELONG PTY LTD,620463265,GEELONG,VIC,3220,2017-10-19,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:620463265
asic_credit_representative,representative,credit_rep,503157,384324,AUSTRALIAN SYNERGY MORTGAGE & FINANCE PTY LTD,48622073938,BURWOOD EAST,VIC,3151,2019-08-13,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:48622073938
asic_credit_representative,representative,credit_rep,503516,246786,SREYOSHI MORTGAGE BROKING PTY LTD,34621563586,MANOR LAKES,VIC,3024,2017-11-02,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:34621563586
asic_credit_representative,representative,credit_rep,503518,246786,SAAN MORTGAGE AND FINANCE PTY LTD,64621860106,DONCASTER,VIC,3108,2017-11-02,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:64621860106
asic_credit_representative,representative,credit_rep,503820,389087,BEST CHOICE MORTGAGE PTY LTD,45622056035,BROOKLYN,VIC,3012,2017-11-16,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:45622056035
asic_credit_representative,representative,credit_rep,503899,387025,CALAIS MORTGAGE SOLUTIONS PTY LTD,617860518,GLEN WAVERLEY,VIC,3150,2017-11-20,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:617860518
asic_credit_representative,representative,credit_rep,504039,384704,PM LENDING SOLUTIONS PTY. LTD.,621552547,AIRPORT WEST,VIC,3042,2020-05-07,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:621552547
asic_credit_representative,representative,credit_rep,504177,509484,KVS FINANCE & HOME LOANS PTY LTD,96622485634,CRANBOURNE NORTH,VIC,3977,2019-10-01,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:96622485634
asic_credit_representative,representative,credit_rep,504352,408042,BENDIGO LENDING CENTRE PTY. LTD.,51622685518,BENDIGO,VIC,3550,2017-12-07,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:51622685518
asic_credit_representative,representative,credit_rep,504876,390261,THE TRUSTEE FOR JASON LOW MORTGAGE BROKING TRUST,81330778236,TRARALGON,VIC,3844,2018-01-05,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:81330778236
asic_credit_representative,representative,credit_rep,505827,422284,MY MORTGAGE BROKER PTY LTD,68621995480,ALFREDTON,VIC,3350,2026-01-09,,APPR,-37.9261741,145.1723107,22.22,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:68621995480
asic_credit_representative,representative,credit_rep,505853,517192,MELBOURNE MORTGAGE MARKET PTY LTD,59130240201,MOUNT EVELYN,VIC,3796,2025-08-07,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:59130240201
asic_credit_representative,representative,credit_rep,505857,384704,EXPRESSLENDING PTY LTD,14624037172,TARNEIT,VIC,3029,2022-02-14,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:14624037172
asic_credit_representative,representative,credit_rep,506033,385487,MORTGAGE FINANCE SERVICES PTY LTD,137353372,BERWICK,VIC,3806,2022-02-07,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:137353372
asic_credit_representative,representative,credit_rep,506275,389087,LEAD LENDING & FINANCE PTY LTD,13624226713,BENDIGO,VIC,3550,2018-03-01,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:13624226713
asic_credit_representative,representative,credit_rep,506502,389087,CLOUD NINE HOME LOANS GROUP PTY LTD,46624223605,PAKENHAM,VIC,3810,2018-03-08,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:46624223605
asic_credit_representative,representative,credit_rep,506961,487823,JGP LENDING PARTNERS PTY. LTD.,624782618,GLENROY,VIC,3046,2018-03-21,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:624782618
asic_credit_representative,representative,credit_rep,507403,391237,JUNO LENDING & FINANCE PTY LTD,84624189895,BALLARAT NORTH,VIC,3350,2018-04-05,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:84624189895
asic_credit_representative,representative,credit_rep,507982,385054,MORTGAGE BROKER GROUP PTY. LTD.,14609824124,MELBOURNE,VIC,3004,2018-04-24,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:14609824124
asic_credit_representative,representative,credit_rep,508158,389328,DELTA MORTGAGE SOLUTIONS PTY LTD,21142318474,DONCASTER EAST,VIC,3109,2018-05-03,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:21142318474
asic_credit_representative,representative,credit_rep,508425,389328,MY MORTGAGE HEALTH PTY LTD,49617399023,NORTH WARRANDYTE,VIC,3113,2018-05-10,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:49617399023
asic_credit_representative,representative,credit_rep,508654,383640,YOUR MORTGAGE SOLUTIONS AUSTRALIA PTY LTD,97609954145,WARRAGUL,VIC,3820,2018-05-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:97609954145
asic_credit_representative,representative,credit_rep,508739,389328,GOLDEN ADVICE HOME LOANS PTY LTD,84626026079,DERRIMUT,VIC,3030,2018-05-24,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:84626026079
asic_credit_representative,representative,credit_rep,508786,389087,GOOD GREEN HOME LOANS PTY LTD,87623844342,NORTHCOTE,VIC,3070,2018-05-25,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:87623844342
asic_credit_representative,representative,credit_rep,508861,384704,ASCENDANT HOME LOANS PTY LTD,626059372,WHEELERS HILL,VIC,3150,2018-05-30,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:626059372
asic_credit_representative,representative,credit_rep,509156,389087,AUSTRALIAN LOAN BROKING PTY. LTD.,46101458557,BEAUMARIS,VIC,3193,2018-06-12,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:46101458557
asic_credit_representative,representative,credit_rep,509356,391209,ON TRAC FINANCE BROKERS PTY LTD,42626024217,SALE,VIC,3850,2018-06-20,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:42626024217
asic_credit_representative,representative,credit_rep,509748,389087,SECURINVEST MORTGAGES PTY LTD,58626615227,SCORESBY,VIC,3179,2018-07-04,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:58626615227
asic_credit_representative,representative,credit_rep,510072,389087,BRM LENDING PTY LTD,625053705,MELBOURNE,VIC,300,2018-07-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:625053705
asic_credit_representative,representative,credit_rep,510200,384324,AB MORTGAGE SOLUTIONS PTY LTD,62627299781,EPPING,VIC,3076,2019-04-01,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:62627299781
asic_credit_representative,representative,credit_rep,510324,391237,AS MORTGAGE PARTNERS PTY LTD,12626839487,CAMBERWELL,VIC,3124,2018-07-30,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:12626839487
asic_credit_representative,representative,credit_rep,510364,383999,AUSSIE LENDING PTY. LTD.,97613775714,PRESTON,VIC,3072,2018-07-30,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:97613775714
asic_credit_representative,representative,credit_rep,510658,422284,NFC LENDING PTY LTD,29627256697,MULGRAVE,VIC,3170,2019-05-28,,APPR,-37.9261741,145.1723107,22.22,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:29627256697
asic_credit_representative,representative,credit_rep,510906,384704,JL MORTGAGE PTY LTD,621778345,BRAYBROOK,VIC,3019,2018-08-23,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:621778345
asic_credit_representative,representative,credit_rep,511172,509484,SMART FINANCE BROKERS PTY LTD,70627754152,FERNTREE GULLY,VIC,3156,2020-02-25,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:70627754152
asic_credit_representative,representative,credit_rep,511364,391237,SPROUT WEALTH MORTGAGE SOLUTIONS PTY LTD,628048288,BENTLEIGH EAST,VIC,3165,2018-09-13,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:628048288
asic_credit_representative,representative,credit_rep,511806,389328,MORTGAGE BROKING SOLUTIONS PTY LTD,24625813121,BRUNSWICK,VIC,3056,2018-10-01,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:24625813121
asic_credit_representative,representative,credit_rep,511921,389087,PUNJAB HOME LOANS PTY LTD,91621149095,POINT COOK,VIC,3030,2021-04-29,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:91621149095
